Raw Letters,Raw Values,time_idx,node_values,series
w,-1,1166,-618,0
q,1,1167,-617,0
w,-1,1168,-618,0
w,-1,1169,-619,0
w,-1,1170,-620,0
q,1,1171,-619,0
w,-1,1172,-620,0
w,-1,1173,-621,0
w,-1,1174,-622,0
q,1,1175,-621,0
w,-1,1176,-622,0
w,-1,1177,-623,0
w,-1,1178,-624,0
w,-1,1179,-625,0
w,-1,1180,-626,0
w,-1,1181,-627,0
w,-1,1182,-628,0
w,-1,1183,-629,0
q,1,1184,-628,0
w,-1,1185,-629,0
q,1,1186,-628,0
w,-1,1187,-629,0
w,-1,1188,-630,0
w,-1,1189,-631,0
w,-1,1190,-632,0
q,1,1191,-631,0
w,-1,1192,-632,0
w,-1,1193,-633,0
w,-1,1194,-634,0
q,1,1195,-633,0
w,-1,1196,-634,0
w,-1,1197,-635,0
w,-1,1198,-636,0
w,-1,1199,-637,0
q,1,1200,-636,0
w,-1,1201,-637,0
w,-1,1202,-638,0
w,-1,1203,-639,0
w,-1,1204,-640,0
w,-1,1205,-641,0
w,-1,1206,-642,0
w,-1,1207,-643,0
w,-1,1208,-644,0
w,-1,1209,-645,0
w,-1,1210,-646,0
w,-1,1211,-647,0
q,1,1212,-646,0
w,-1,1213,-647,0
w,-1,1214,-648,0
q,1,1215,-647,0
w,-1,1216,-648,0
w,-1,1217,-649,0
w,-1,1218,-650,0
w,-1,1219,-651,0
w,-1,1220,-652,0
w,-1,1221,-653,0
q,1,1222,-652,0
w,-1,1223,-653,0
w,-1,1224,-654,0
w,-1,1225,-655,0
w,-1,1226,-656,0
w,-1,1227,-657,0
w,-1,1228,-658,0
w,-1,1229,-659,0
w,-1,1230,-660,0
w,-1,1231,-661,0
w,-1,1232,-662,0
w,-1,1233,-663,0
w,-1,1234,-664,0
w,-1,1235,-665,0
w,-1,1236,-666,0
w,-1,1237,-667,0
w,-1,1238,-668,0
w,-1,1239,-669,0
w,-1,1240,-670,0
w,-1,1241,-671,0
w,-1,1242,-672,0
q,1,1243,-671,0
w,-1,1244,-672,0
w,-1,1245,-673,0
q,1,1246,-672,0
w,-1,1247,-673,0
w,-1,1248,-674,0
w,-1,1249,-675,0
w,-1,1250,-676,0
q,1,1251,-675,0
w,-1,1252,-676,0
q,1,1253,-675,0
q,1,1254,-674,0
w,-1,1255,-675,0
w,-1,1256,-676,0
w,-1,1257,-677,0
w,-1,1258,-678,0
w,-1,1259,-679,0
w,-1,1260,-680,0
w,-1,1261,-681,0
w,-1,1262,-682,0
w,-1,1263,-683,0
w,-1,1264,-684,0
q,1,1265,-683,0
w,-1,1266,-684,0
w,-1,1267,-685,0
w,-1,1268,-686,0
q,1,1269,-685,0
w,-1,1270,-686,0
q,1,1271,-685,0
w,-1,1272,-686,0
w,-1,1273,-687,0
w,-1,1274,-688,0
w,-1,1275,-689,0
w,-1,1276,-690,0
w,-1,1277,-691,0
w,-1,1278,-692,0
w,-1,1279,-693,0
w,-1,1280,-694,0
w,-1,1281,-695,0
w,-1,1282,-696,0
w,-1,1283,-697,0
w,-1,1284,-698,0
w,-1,1285,-699,0
q,1,1286,-698,0
w,-1,1287,-699,0
q,1,1288,-698,0
w,-1,1289,-699,0
w,-1,1290,-700,0
w,-1,1291,-701,0
w,-1,1292,-702,0
w,-1,1293,-703,0
w,-1,1294,-704,0
w,-1,1295,-705,0
w,-1,1296,-706,0
w,-1,1297,-707,0
w,-1,1298,-708,0
w,-1,1299,-709,0
w,-1,1300,-710,0
q,1,1301,-709,0
w,-1,1302,-710,0
q,1,1303,-709,0
w,-1,1304,-710,0
w,-1,1305,-711,0
q,1,1306,-710,0
w,-1,1307,-711,0
w,-1,1308,-712,0
w,-1,1309,-713,0
q,1,1310,-712,0
w,-1,1311,-713,0
w,-1,1312,-714,0
w,-1,1313,-715,0
w,-1,1314,-716,0
q,1,1315,-715,0
w,-1,1316,-716,0
q,1,1317,-715,0
w,-1,1318,-716,0
w,-1,1319,-717,0
w,-1,1320,-718,0
w,-1,1321,-719,0
w,-1,1322,-720,0
w,-1,1323,-721,0
w,-1,1324,-722,0
w,-1,1325,-723,0
w,-1,1326,-724,0
w,-1,1327,-725,0
w,-1,1328,-726,0
q,1,1329,-725,0
w,-1,1330,-726,0
q,1,1331,-725,0
w,-1,1332,-726,0
w,-1,1333,-727,0
w,-1,1334,-728,0
w,-1,1335,-729,0
q,1,1336,-728,0
w,-1,1337,-729,0
q,1,1338,-728,0
w,-1,1339,-729,0
w,-1,1340,-730,0
q,1,1341,-729,0
w,-1,1342,-730,0
w,-1,1343,-731,0
q,1,1344,-730,0
w,-1,1345,-731,0
q,1,1346,-730,0
w,-1,1347,-731,0
q,1,1348,-730,0
q,1,1349,-729,0
q,1,1350,-728,0
w,-1,1351,-729,0
q,1,1352,-728,0
q,1,1353,-727,0
w,-1,1354,-728,0
w,-1,1355,-729,0
w,-1,1356,-730,0
q,1,1357,-729,0
w,-1,1358,-730,0
w,-1,1359,-731,0
w,-1,1360,-732,0
q,1,1361,-731,0
w,-1,1362,-732,0
q,1,1363,-731,0
q,1,1364,-730,0
w,-1,1365,-731,0
w,-1,1366,-732,0
w,-1,1367,-733,0
w,-1,1368,-734,0
w,-1,1369,-735,0
w,-1,1370,-736,0
w,-1,1371,-737,0
w,-1,1372,-738,0
w,-1,1373,-739,0
w,-1,1374,-740,0
w,-1,1375,-741,0
w,-1,1376,-742,0
w,-1,1377,-743,0
w,-1,1378,-744,0
w,-1,1379,-745,0
q,1,1380,-744,0
w,-1,1381,-745,0
q,1,1382,-744,0
w,-1,1383,-745,0
w,-1,1384,-746,0
w,-1,1385,-747,0
w,-1,1386,-748,0
w,-1,1387,-749,0
w,-1,1388,-750,0
w,-1,1389,-751,0
w,-1,1390,-752,0
w,-1,1391,-753,0
w,-1,1392,-754,0
w,-1,1393,-755,0
w,-1,1394,-756,0
q,1,1395,-755,0
w,-1,1396,-756,0
w,-1,1397,-757,0
w,-1,1398,-758,0
w,-1,1399,-759,0
w,-1,1400,-760,0
w,-1,1401,-761,0
q,1,1402,-760,0
w,-1,1403,-761,0
q,1,1404,-760,0
w,-1,1405,-761,0
q,1,1406,-760,0
w,-1,1407,-761,0
w,-1,1408,-762,0
w,-1,1409,-763,0
w,-1,1410,-764,0
w,-1,1411,-765,0
w,-1,1412,-766,0
w,-1,1413,-767,0
w,-1,1414,-768,0
q,1,1415,-767,0
w,-1,1416,-768,0
w,-1,1417,-769,0
q,1,1418,-768,0
w,-1,1419,-769,0
w,-1,1420,-770,0
w,-1,1421,-771,0
w,-1,1422,-772,0
q,1,1423,-771,0
w,-1,1424,-772,0
q,1,1425,-771,0
q,1,1426,-770,0
w,-1,1427,-771,0
w,-1,1428,-772,0
w,-1,1429,-773,0
w,-1,1430,-774,0
q,1,1431,-773,0
w,-1,1432,-774,0
q,1,1433,-773,0
w,-1,1434,-774,0
q,1,1435,-773,0
q,1,1436,-772,0
q,1,1437,-771,0
w,-1,1438,-772,0
q,1,1439,-771,0
w,-1,1440,-772,0
q,1,1441,-771,0
w,-1,1442,-772,0
q,1,1443,-771,0
w,-1,1444,-772,0
w,-1,1445,-773,0
w,-1,1446,-774,0
w,-1,1447,-775,0
w,-1,1448,-776,0
q,1,1449,-775,0
w,-1,1450,-776,0
w,-1,1451,-777,0
w,-1,1452,-778,0
w,-1,1453,-779,0
w,-1,1454,-780,0
w,-1,1455,-781,0
w,-1,1456,-782,0
w,-1,1457,-783,0
w,-1,1458,-784,0
q,1,1459,-783,0
w,-1,1460,-784,0
q,1,1461,-783,0
q,1,1462,-782,0
q,1,1463,-781,0
w,-1,1464,-782,0
w,-1,1465,-783,0
w,-1,1466,-784,0
w,-1,1467,-785,0
w,-1,1468,-786,0
w,-1,1469,-787,0
w,-1,1470,-788,0
w,-1,1471,-789,0
w,-1,1472,-790,0
w,-1,1473,-791,0
q,1,1474,-790,0
w,-1,1475,-791,0
w,-1,1476,-792,0
w,-1,1477,-793,0
w,-1,1478,-794,0
w,-1,1479,-795,0
q,1,1480,-794,0
w,-1,1481,-795,0
w,-1,1482,-796,0
w,-1,1483,-797,0
w,-1,1484,-798,0
w,-1,1485,-799,0
w,-1,1486,-800,0
q,1,1487,-799,0
w,-1,1488,-800,0
q,1,1489,-799,0
w,-1,1490,-800,0
q,1,1491,-799,0
w,-1,1492,-800,0
w,-1,1493,-801,0
w,-1,1494,-802,0
w,-1,1495,-803,0
w,-1,1496,-804,0
q,1,1497,-803,0
w,-1,1498,-804,0
w,-1,1499,-805,0
w,-1,1500,-806,0
w,-1,1501,-807,0
q,1,1502,-806,0
w,-1,1503,-807,0
q,1,1504,-806,0
w,-1,1505,-807,0
w,-1,1506,-808,0
w,-1,1507,-809,0
w,-1,1508,-810,0
w,-1,1509,-811,0
q,1,1510,-810,0
w,-1,1511,-811,0
w,-1,1512,-812,0
q,1,1513,-811,0
w,-1,1514,-812,0
w,-1,1515,-813,0
w,-1,1516,-814,0
w,-1,1517,-815,0
w,-1,1518,-816,0
w,-1,1519,-817,0
w,-1,1520,-818,0
q,1,1521,-817,0
w,-1,1522,-818,0
w,-1,1523,-819,0
w,-1,1524,-820,0
w,-1,1525,-821,0
w,-1,1526,-822,0
w,-1,1527,-823,0
w,-1,1528,-824,0
q,1,1529,-823,0
w,-1,1530,-824,0
q,1,1531,-823,0
w,-1,1532,-824,0
w,-1,1533,-825,0
w,-1,1534,-826,0
w,-1,1535,-827,0
w,-1,1536,-828,0
w,-1,1537,-829,0
w,-1,1538,-830,0
w,-1,1539,-831,0
q,1,1540,-830,0
w,-1,1541,-831,0
q,1,1542,-830,0
w,-1,1543,-831,0
w,-1,1544,-832,0
w,-1,1545,-833,0
w,-1,1546,-834,0
w,-1,1547,-835,0
w,-1,1548,-836,0
w,-1,1549,-837,0
w,-1,1550,-838,0
q,1,1551,-837,0
w,-1,1552,-838,0
w,-1,1553,-839,0
w,-1,1554,-840,0
w,-1,1555,-841,0
w,-1,1556,-842,0
w,-1,1557,-843,0
w,-1,1558,-844,0
q,1,1559,-843,0
w,-1,1560,-844,0
q,1,1561,-843,0
w,-1,1562,-844,0
w,-1,1563,-845,0
w,-1,1564,-846,0
q,1,1565,-845,0
w,-1,1566,-846,0
w,-1,1567,-847,0
w,-1,1568,-848,0
w,-1,1569,-849,0
w,-1,1570,-850,0
w,-1,1571,-851,0
w,-1,1572,-852,0
w,-1,1573,-853,0
w,-1,1574,-854,0
w,-1,1575,-855,0
w,-1,1576,-856,0
w,-1,1577,-857,0
w,-1,1578,-858,0
w,-1,1579,-859,0
w,-1,1580,-860,0
w,-1,1581,-861,0
w,-1,1582,-862,0
q,1,1583,-861,0
w,-1,1584,-862,0
w,-1,1585,-863,0
w,-1,1586,-864,0
w,-1,1587,-865,0
w,-1,1588,-866,0
q,1,1589,-865,0
w,-1,1590,-866,0
q,1,1591,-865,0
w,-1,1592,-866,0
w,-1,1593,-867,0
q,1,1594,-866,0
w,-1,1595,-867,0
w,-1,1596,-868,0
q,1,1597,-867,0
w,-1,1598,-868,0
q,1,1599,-867,0
w,-1,1600,-868,0
w,-1,1601,-869,0
w,-1,1602,-870,0
q,1,1603,-869,0
w,-1,1604,-870,0
w,-1,1605,-871,0
w,-1,1606,-872,0
q,1,1607,-871,0
w,-1,1608,-872,0
w,-1,1609,-873,0
q,1,1610,-872,0
w,-1,1611,-873,0
w,-1,1612,-874,0
w,-1,1613,-875,0
w,-1,1614,-876,0
w,-1,1615,-877,0
w,-1,1616,-878,0
w,-1,1617,-879,0
q,1,1618,-878,0
w,-1,1619,-879,0
q,1,1620,-878,0
w,-1,1621,-879,0
q,1,1622,-878,0
q,1,1623,-877,0
w,-1,1624,-878,0
w,-1,1625,-879,0
w,-1,1626,-880,0
w,-1,1627,-881,0
w,-1,1628,-882,0
q,1,1629,-881,0
w,-1,1630,-882,0
q,1,1631,-881,0
q,1,1632,-880,0
q,1,1633,-879,0
w,-1,1634,-880,0
w,-1,1635,-881,0
q,1,1636,-880,0
w,-1,1637,-881,0
q,1,1638,-880,0
w,-1,1639,-881,0
q,1,1640,-880,0
w,-1,1641,-881,0
q,1,1642,-880,0
w,-1,1643,-881,0
w,-1,1644,-882,0
w,-1,1645,-883,0
w,-1,1646,-884,0
w,-1,1647,-885,0
q,1,1648,-884,0
w,-1,1649,-885,0
q,1,1650,-884,0
w,-1,1651,-885,0
w,-1,1652,-886,0
q,1,1653,-885,0
w,-1,1654,-886,0
q,1,1655,-885,0
w,-1,1656,-886,0
w,-1,1657,-887,0
w,-1,1658,-888,0
w,-1,1659,-889,0
w,-1,1660,-890,0
w,-1,1661,-891,0
w,-1,1662,-892,0
q,1,1663,-891,0
w,-1,1664,-892,0
q,1,1665,-891,0
w,-1,1666,-892,0
w,-1,1667,-893,0
w,-1,1668,-894,0
w,-1,1669,-895,0
w,-1,1670,-896,0
w,-1,1671,-897,0
w,-1,1672,-898,0
w,-1,1673,-899,0
w,-1,1674,-900,0
w,-1,1675,-901,0
w,-1,1676,-902,0
q,1,1677,-901,0
w,-1,1678,-902,0
w,-1,1679,-903,0
w,-1,1680,-904,0
w,-1,1681,-905,0
w,-1,1682,-906,0
w,-1,1683,-907,0
w,-1,1684,-908,0
w,-1,1685,-909,0
q,1,1686,-908,0
w,-1,1687,-909,0
q,1,1688,-908,0
q,1,1689,-907,0
w,-1,1690,-908,0
w,-1,1691,-909,0
q,1,1692,-908,0
w,-1,1693,-909,0
q,1,1694,-908,0
w,-1,1695,-909,0
w,-1,1696,-910,0
w,-1,1697,-911,0
q,1,1698,-910,0
w,-1,1699,-911,0
w,-1,1700,-912,0
w,-1,1701,-913,0
w,-1,1702,-914,0
w,-1,1703,-915,0
w,-1,1704,-916,0
w,-1,1705,-917,0
w,-1,1706,-918,0
q,1,1707,-917,0
w,-1,1708,-918,0
w,-1,1709,-919,0
w,-1,1710,-920,0
w,-1,1711,-921,0
w,-1,1712,-922,0
w,-1,1713,-923,0
q,1,1714,-922,0
w,-1,1715,-923,0
q,1,1716,-922,0
w,-1,1717,-923,0
q,1,1718,-922,0
q,1,1719,-921,0
w,-1,1720,-922,0
w,-1,1721,-923,0
w,-1,1722,-924,0
w,-1,1723,-925,0
w,-1,1724,-926,0
w,-1,1725,-927,0
q,1,1726,-926,0
w,-1,1727,-927,0
q,1,1728,-926,0
q,1,1729,-925,0
w,-1,1730,-926,0
w,-1,1731,-927,0
w,-1,1732,-928,0
q,1,1733,-927,0
w,-1,1734,-928,0
q,1,1735,-927,0
w,-1,1736,-928,0
q,1,1737,-927,0
w,-1,1738,-928,0
q,1,1739,-927,0
q,1,1740,-926,0
w,-1,1741,-927,0
w,-1,1742,-928,0
w,-1,1743,-929,0
q,1,1744,-928,0
w,-1,1745,-929,0
q,1,1746,-928,0
w,-1,1747,-929,0
w,-1,1748,-930,0
w,-1,1749,-931,0
w,-1,1750,-932,0
w,-1,1751,-933,0
w,-1,1752,-934,0
q,1,1753,-933,0
w,-1,1754,-934,0
q,1,1755,-933,0
w,-1,1756,-934,0
q,1,1757,-933,0
w,-1,1758,-934,0
w,-1,1759,-935,0
w,-1,1760,-936,0
q,1,1761,-935,0
w,-1,1762,-936,0
q,1,1763,-935,0
w,-1,1764,-936,0
q,1,1765,-935,0
q,1,1766,-934,0
q,1,1767,-933,0
q,1,1768,-932,0
w,-1,1769,-933,0
w,-1,1770,-934,0
w,-1,1771,-935,0
q,1,1772,-934,0
w,-1,1773,-935,0
q,1,1774,-934,0
q,1,1775,-933,0
w,-1,1776,-934,0
w,-1,1777,-935,0
w,-1,1778,-936,0
w,-1,1779,-937,0
w,-1,1780,-938,0
q,1,1781,-937,0
w,-1,1782,-938,0
w,-1,1783,-939,0
w,-1,1784,-940,0
w,-1,1785,-941,0
w,-1,1786,-942,0
w,-1,1787,-943,0
w,-1,1788,-944,0
q,1,1789,-943,0
w,-1,1790,-944,0
q,1,1791,-943,0
w,-1,1792,-944,0
w,-1,1793,-945,0
w,-1,1794,-946,0
q,1,1795,-945,0
w,-1,1796,-946,0
w,-1,1797,-947,0
w,-1,1798,-948,0
q,1,1799,-947,0
w,-1,1800,-948,0
w,-1,1801,-949,0
w,-1,1802,-950,0
w,-1,1803,-951,0
w,-1,1804,-952,0
w,-1,1805,-953,0
w,-1,1806,-954,0
w,-1,1807,-955,0
w,-1,1808,-956,0
w,-1,1809,-957,0
w,-1,1810,-958,0
w,-1,1811,-959,0
w,-1,1812,-960,0
w,-1,1813,-961,0
w,-1,1814,-962,0
w,-1,1815,-963,0
w,-1,1816,-964,0
w,-1,1817,-965,0
w,-1,1818,-966,0
w,-1,1819,-967,0
w,-1,1820,-968,0
w,-1,1821,-969,0
w,-1,1822,-970,0
w,-1,1823,-971,0
w,-1,1824,-972,0
w,-1,1825,-973,0
w,-1,1826,-974,0
w,-1,1827,-975,0
q,1,1828,-974,0
w,-1,1829,-975,0
w,-1,1830,-976,0
w,-1,1831,-977,0
w,-1,1832,-978,0
w,-1,1833,-979,0
q,1,1834,-978,0
w,-1,1835,-979,0
q,1,1836,-978,0
q,1,1837,-977,0
q,1,1838,-976,0
w,-1,1839,-977,0
w,-1,1840,-978,0
w,-1,1841,-979,0
w,-1,1842,-980,0
q,1,1843,-979,0
w,-1,1844,-980,0
q,1,1845,-979,0
q,1,1846,-978,0
w,-1,1847,-979,0
q,1,1848,-978,0
w,-1,1849,-979,0
w,-1,1850,-980,0
w,-1,1851,-981,0
w,-1,1852,-982,0
q,1,1853,-981,0
w,-1,1854,-982,0
w,-1,1855,-983,0
w,-1,1856,-984,0
w,-1,1857,-985,0
w,-1,1858,-986,0
w,-1,1859,-987,0
w,-1,1860,-988,0
w,-1,1861,-989,0
w,-1,1862,-990,0
w,-1,1863,-991,0
q,1,1864,-990,0
w,-1,1865,-991,0
w,-1,1866,-992,0
w,-1,1867,-993,0
w,-1,1868,-994,0
w,-1,1869,-995,0
w,-1,1870,-996,0
w,-1,1871,-997,0
w,-1,1872,-998,0
q,1,1873,-997,0
w,-1,1874,-998,0
q,1,1875,-997,0
w,-1,1876,-998,0
w,-1,1877,-999,0
q,1,1878,-998,0
w,-1,1879,-999,0
q,1,1880,-998,0
w,-1,1881,-999,0
w,-1,1882,-1000,0
w,-1,1883,-1001,0
q,1,1884,-1000,0
w,-1,1885,-1001,0
q,1,1886,-1000,0
w,-1,1887,-1001,0
w,-1,1888,-1002,0
w,-1,1889,-1003,0
w,-1,1890,-1004,0
w,-1,1891,-1005,0
q,1,1892,-1004,0
w,-1,1893,-1005,0
q,1,1894,-1004,0
q,1,1895,-1003,0
w,-1,1896,-1004,0
w,-1,1897,-1005,0
w,-1,1898,-1006,0
w,-1,1899,-1007,0
w,-1,1900,-1008,0
w,-1,1901,-1009,0
w,-1,1902,-1010,0
w,-1,1903,-1011,0
w,-1,1904,-1012,0
w,-1,1905,-1013,0
q,1,1906,-1012,0
w,-1,1907,-1013,0
w,-1,1908,-1014,0
q,1,1909,-1013,0
w,-1,1910,-1014,0
w,-1,1911,-1015,0
q,1,1912,-1014,0
w,-1,1913,-1015,0
q,1,1914,-1014,0
w,-1,1915,-1015,0
w,-1,1916,-1016,0
w,-1,1917,-1017,0
w,-1,1918,-1018,0
w,-1,1919,-1019,0
w,-1,1920,-1020,0
q,1,1921,-1019,0
w,-1,1922,-1020,0
q,1,1923,-1019,0
q,1,1924,-1018,0
w,-1,1925,-1019,0
q,1,1926,-1018,0
w,-1,1927,-1019,0
w,-1,1928,-1020,0
w,-1,1929,-1021,0
w,-1,1930,-1022,0
w,-1,1931,-1023,0
w,-1,1932,-1024,0
w,-1,1933,-1025,0
w,-1,1934,-1026,0
w,-1,1935,-1027,0
q,1,1936,-1026,0
w,-1,1937,-1027,0
w,-1,1938,-1028,0
w,-1,1939,-1029,0
w,-1,1940,-1030,0
w,-1,1941,-1031,0
w,-1,1942,-1032,0
w,-1,1943,-1033,0
q,1,1944,-1032,0
w,-1,1945,-1033,0
q,1,1946,-1032,0
w,-1,1947,-1033,0
w,-1,1948,-1034,0
w,-1,1949,-1035,0
w,-1,1950,-1036,0
q,1,1951,-1035,0
w,-1,1952,-1036,0
q,1,1953,-1035,0
w,-1,1954,-1036,0
w,-1,1955,-1037,0
w,-1,1956,-1038,0
w,-1,1957,-1039,0
w,-1,1958,-1040,0
w,-1,1959,-1041,0
w,-1,1960,-1042,0
q,1,1961,-1041,0
w,-1,1962,-1042,0
w,-1,1963,-1043,0
w,-1,1964,-1044,0
w,-1,1965,-1045,0
w,-1,1966,-1046,0
w,-1,1967,-1047,0
w,-1,1968,-1048,0
q,1,1969,-1047,0
w,-1,1970,-1048,0
q,1,1971,-1047,0
w,-1,1972,-1048,0
w,-1,1973,-1049,0
w,-1,1974,-1050,0
q,1,1975,-1049,0
w,-1,1976,-1050,0
w,-1,1977,-1051,0
w,-1,1978,-1052,0
q,1,1979,-1051,0
w,-1,1980,-1052,0
q,1,1981,-1051,0
w,-1,1982,-1052,0
q,1,1983,-1051,0
q,1,1984,-1050,0
w,-1,1985,-1051,0
w,-1,1986,-1052,0
w,-1,1987,-1053,0
w,-1,1988,-1054,0
w,-1,1989,-1055,0
w,-1,1990,-1056,0
w,-1,1991,-1057,0
w,-1,1992,-1058,0
w,-1,1993,-1059,0
w,-1,1994,-1060,0
w,-1,1995,-1061,0
w,-1,1996,-1062,0
w,-1,1997,-1063,0
w,-1,1998,-1064,0
q,1,1999,-1063,0
w,-1,2000,-1064,0
w,-1,2001,-1065,0
w,-1,2002,-1066,0
q,1,2003,-1065,0
w,-1,2004,-1066,0
w,-1,2005,-1067,0
w,-1,2006,-1068,0
w,-1,2007,-1069,0
w,-1,2008,-1070,0
q,1,2009,-1069,0
w,-1,2010,-1070,0
w,-1,2011,-1071,0
w,-1,2012,-1072,0
q,1,2013,-1071,0
w,-1,2014,-1072,0
w,-1,2015,-1073,0
w,-1,2016,-1074,0
w,-1,2017,-1075,0
w,-1,2018,-1076,0
q,1,2019,-1075,0
w,-1,2020,-1076,0
w,-1,2021,-1077,0
w,-1,2022,-1078,0
w,-1,2023,-1079,0
w,-1,2024,-1080,0
w,-1,2025,-1081,0
w,-1,2026,-1082,0
w,-1,2027,-1083,0
w,-1,2028,-1084,0
w,-1,2029,-1085,0
w,-1,2030,-1086,0
w,-1,2031,-1087,0
q,1,2032,-1086,0
w,-1,2033,-1087,0
w,-1,2034,-1088,0
w,-1,2035,-1089,0
w,-1,2036,-1090,0
w,-1,2037,-1091,0
w,-1,2038,-1092,0
w,-1,2039,-1093,0
w,-1,2040,-1094,0
w,-1,2041,-1095,0
w,-1,2042,-1096,0
w,-1,2043,-1097,0
w,-1,2044,-1098,0
q,1,2045,-1097,0
w,-1,2046,-1098,0
w,-1,2047,-1099,0
w,-1,2048,-1100,0
q,1,2049,-1099,0
w,-1,2050,-1100,0
q,1,2051,-1099,0
w,-1,2052,-1100,0
q,1,2053,-1099,0
w,-1,2054,-1100,0
w,-1,2055,-1101,0
w,-1,2056,-1102,0
w,-1,2057,-1103,0
w,-1,2058,-1104,0
w,-1,2059,-1105,0
q,1,2060,-1104,0
w,-1,2061,-1105,0
w,-1,2062,-1106,0
w,-1,2063,-1107,0
w,-1,2064,-1108,0
w,-1,2065,-1109,0
w,-1,2066,-1110,0
w,-1,2067,-1111,0
w,-1,2068,-1112,0
w,-1,2069,-1113,0
w,-1,2070,-1114,0
w,-1,2071,-1115,0
w,-1,2072,-1116,0
q,1,2073,-1115,0
w,-1,2074,-1116,0
q,1,2075,-1115,0
q,1,2076,-1114,0
q,1,2077,-1113,0
w,-1,2078,-1114,0
w,-1,2079,-1115,0
w,-1,2080,-1116,0
w,-1,2081,-1117,0
q,1,2082,-1116,0
w,-1,2083,-1117,0
q,1,2084,-1116,0
w,-1,2085,-1117,0
w,-1,2086,-1118,0
w,-1,2087,-1119,0
w,-1,2088,-1120,0
w,-1,2089,-1121,0
q,1,2090,-1120,0
w,-1,2091,-1121,0
q,1,2092,-1120,0
q,1,2093,-1119,0
w,-1,2094,-1120,0
w,-1,2095,-1121,0
w,-1,2096,-1122,0
w,-1,2097,-1123,0
w,-1,2098,-1124,0
q,1,2099,-1123,0
w,-1,2100,-1124,0
q,1,2101,-1123,0
q,1,2102,-1122,0
q,1,2103,-1121,0
w,-1,2104,-1122,0
w,-1,2105,-1123,0
w,-1,2106,-1124,0
w,-1,2107,-1125,0
q,1,2108,-1124,0
w,-1,2109,-1125,0
q,1,2110,-1124,0
w,-1,2111,-1125,0
w,-1,2112,-1126,0
w,-1,2113,-1127,0
w,-1,2114,-1128,0
w,-1,2115,-1129,0
w,-1,2116,-1130,0
w,-1,2117,-1131,0
q,1,2118,-1130,0
w,-1,2119,-1131,0
w,-1,2120,-1132,0
w,-1,2121,-1133,0
w,-1,2122,-1134,0
w,-1,2123,-1135,0
w,-1,2124,-1136,0
q,1,2125,-1135,0
w,-1,2126,-1136,0
w,-1,2127,-1137,0
q,1,2128,-1136,0
w,-1,2129,-1137,0
w,-1,2130,-1138,0
w,-1,2131,-1139,0
q,1,2132,-1138,0
w,-1,2133,-1139,0
w,-1,2134,-1140,0
w,-1,2135,-1141,0
w,-1,2136,-1142,0
w,-1,2137,-1143,0
w,-1,2138,-1144,0
w,-1,2139,-1145,0
q,1,2140,-1144,0
w,-1,2141,-1145,0
w,-1,2142,-1146,0
w,-1,2143,-1147,0
q,1,2144,-1146,0
w,-1,2145,-1147,0
w,-1,2146,-1148,0
q,1,2147,-1147,0
w,-1,2148,-1148,0
q,1,2149,-1147,0
q,1,2150,-1146,0
w,-1,2151,-1147,0
w,-1,2152,-1148,0
w,-1,2153,-1149,0
w,-1,2154,-1150,0
q,1,2155,-1149,0
w,-1,2156,-1150,0
w,-1,2157,-1151,0
w,-1,2158,-1152,0
w,-1,2159,-1153,0
w,-1,2160,-1154,0
q,1,2161,-1153,0
w,-1,2162,-1154,0
w,-1,2163,-1155,0
w,-1,2164,-1156,0
q,1,2165,-1155,0
w,-1,2166,-1156,0
q,1,2167,-1155,0
w,-1,2168,-1156,0
q,1,2169,-1155,0
q,1,2170,-1154,0
w,-1,2171,-1155,0
w,-1,2172,-1156,0
w,-1,2173,-1157,0
q,1,2174,-1156,0
w,-1,2175,-1157,0
w,-1,2176,-1158,0
w,-1,2177,-1159,0
w,-1,2178,-1160,0
w,-1,2179,-1161,0
w,-1,2180,-1162,0
w,-1,2181,-1163,0
w,-1,2182,-1164,0
w,-1,2183,-1165,0
w,-1,2184,-1166,0
w,-1,2185,-1167,0
w,-1,2186,-1168,0
w,-1,2187,-1169,0
w,-1,2188,-1170,0
w,-1,2189,-1171,0
w,-1,2190,-1172,0
w,-1,2191,-1173,0
q,1,2192,-1172,0
w,-1,2193,-1173,0
w,-1,2194,-1174,0
w,-1,2195,-1175,0
q,1,2196,-1174,0
w,-1,2197,-1175,0
q,1,2198,-1174,0
w,-1,2199,-1175,0
w,-1,2200,-1176,0
w,-1,2201,-1177,0
w,-1,2202,-1178,0
w,-1,2203,-1179,0
w,-1,2204,-1180,0
w,-1,2205,-1181,0
q,1,2206,-1180,0
w,-1,2207,-1181,0
w,-1,2208,-1182,0
w,-1,2209,-1183,0
w,-1,2210,-1184,0
w,-1,2211,-1185,0
w,-1,2212,-1186,0
w,-1,2213,-1187,0
w,-1,2214,-1188,0
w,-1,2215,-1189,0
q,1,2216,-1188,0
w,-1,2217,-1189,0
w,-1,2218,-1190,0
q,1,2219,-1189,0
w,-1,2220,-1190,0
q,1,2221,-1189,0
w,-1,2222,-1190,0
w,-1,2223,-1191,0
w,-1,2224,-1192,0
q,1,2225,-1191,0
w,-1,2226,-1192,0
q,1,2227,-1191,0
w,-1,2228,-1192,0
q,1,2229,-1191,0
w,-1,2230,-1192,0
w,-1,2231,-1193,0
